X1,y
7775,7.490488806
88.875,0.086785446
4.375,0.004457019
2212.5,2.165091635
777.5,7.080552512
555000,138.1431373
22.125,0.19391555
88.875,0.976172121
22125,82.70661308
5550,40.73146175
110000,118.2230413
2.125,0.023017509
44375,101.109064
3325,26.69214228
100,0.173046214
10000,16.95802916
4.375,0.008103017
1100,1.839388884
6.625,0.011659938
88875,81.00108633
332500,106.5448142
5055555.556,130.0673684
3325,5.468790539
4437.5,7.297278525
443750,85.47098704
888750,88.98926961
4066666.667,95.79218554
7.75,59.83888668
11,62.7228495
1100000,90.0076881
5550,71.51082174
22.125,66.35598791
2.125,62.41220563
55.5,67.22530728
332500,84.0717621
2.125,56.61063166
77.75,66.38092965
443.75,68.34826294
10,63.37177978
3.25,58.39351594
22.125,63.14068893
2088888.889,91.82651085
5.5,60.29327693
4066666.667,93.96084695
10,0.025798469
55.5,0.148414723
1100000,405.6759806
9011111.111,487.7325411
7.75,0.019754671
66625,84.78809727
332500,287.061113
888.75,2.23248309
2.125,0.00527175
100000,120.6486519
8.875,0.016523007
10000,19.14457888
777.5,1.538905296
2088888.889,190.3960469
77.75,0.165748901
88875,103.2618626
2.125,0.004558938
44375,67.46274176
3.25,0.007965178
33.25,0.06098836
777500,230.4877866
3325,7.647621766
88875,118.3295076
77.75,0.167978838
5.5,0.012109275
2.125,0.004578924
11,0.024612295
443750,213.6689417
3.25,0.006999253
100,0.219372474
8022222.222,71.57408355
44375,51.69548021
4.375,0.115644674
221250,56.78161533
1000,16.97653232
10000,44.38084958
100000,54.06879463
2088888.889,64.1607475
88.875,2.13618031
10,0.25846856
8022222.222,62.43518618
44375,37.94462194
4.375,0.017924262
221250,49.94371604
1000,4.039966056
10000,22.33740281
100000,44.62392491
2088888.889,60.11149007
88.875,0.372584269
10,0.042396918
1100000,304.1087197
5055555.556,373.6379301
6044444.444,381.113287
7775,4.713839826
3325,2.107066129
33.25,0.021494962
888750,290.6675757
777.5,0.45328215
8.875,0.005667745
2.125,0.000819226
7033333.333,180.8185967
666250,149.3053082
11000,43.04978516
66.625,1.719333307
5055555.556,177.9826909
666.25,10.58291827
10,0.273190974
9011111.111,181.137264
22.125,0.610469384
2.125,0.049675435
77750,36.40258349
8.875,0.006879484
77.75,0.058002844
1100000,86.64403642
888.75,0.655516759
1000,0.73077099
4066666.667,101.4560231
332500,70.36832124
2.125,0.001528536
55.5,0.040526762
7033333.333,105.9425077
22.125,0.016610349
8.875,0.006661534
888.75,0.648093542
88875,39.87752633
3077777.778,96.59205306
443.75,0.32136837
66.625,0.049194788
11000,7.78605564
22125,14.59233255
4066666.667,123.3381918
7.75,64.46428123
33250,71.54786324
888.75,64.64710479
55.5,64.47274657
66625,78.89559348
9011111.111,125.4638431
10000,66.50239588
88875,83.12755406
6044444.444,124.5964973
5.5,0.564599952
2212.5,25.24974064
55500,43.3715421
555000,45.46356779
3077777.778,45.64249809
555,14.79749836
77750,43.84594353
55.5,3.812777204
2.125,0.209708679
3.25,0.331538244
10,0.003842628
888.75,0.282882601
110000,37.34240461
11000,3.640217936
555000,229.1729832
6662.5,2.161648541
100,0.034895218
7033333.333,897.1134468
2.125,0.000453921
3.25,0.000944796
8022222.222,121.5132197
44375,66.12077549
4.375,0.016152492
221250,91.35404107
1000,3.894234169
10000,29.27550105
100000,81.29026673
2088888.889,111.3436769
88.875,0.343981939
10,0.039944613
666250,109.2607249
6.625,0.038472634
555,2.813060825
443750,106.5434695
7033333.333,113.1945187
888.75,4.433452736
4.375,0.024799523
100000,89.99164432
66.625,0.343073004
5550,22.99720948
8022222.222,116.9027925
44375,76.02063154
4.375,0.022171149
221250,103.2493111
1000,5.114173619
10000,36.90778532
100000,94.67835771
2088888.889,112.2602075
88.875,0.446658727
10,0.052010395
8022222.222,110.6655138
44375,69.48425698
4.375,0.0182832
221250,99.24024433
1000,4.680884092
10000,34.47134777
100000,85.95368169
2088888.889,108.3031727
88.875,0.394911684
10,0.046185669
221250,101.945154
666.25,4.399773722
5.5,0.038706805
3.25,0.021989063
100,0.699188596
33250,69.54350814
6.625,0.046749617
2088888.889,110.309382
221.25,1.553224109
55.5,0.368265646
888.75,13.4356083
8022222.222,95.67212764
888750,92.64059242
666.25,10.50490241
8.875,0.163887138
4066666.667,93.67674983
77750,82.76489536
666250,91.97395825
33.25,0.625781186
7775,51.17964653
666.25,0.756530525
110000,145.3745803
3.25,0.003429182
77.75,0.087212717
443750,270.2031697
2212.5,2.716037606
666250,285.5489819
777500,289.6543942
888750,292.5104364
100,0.114431894
22125,133.5715357
5.5,1.194160617
221.25,29.97930227
110000,185.4893943
100,18.0804773
3.25,0.88292483
44.375,9.61849736
10000,117.2880149
4066666.667,307.9972237
666250,258.8917155
1000000,290.5805484
100000,187.9792244
11000,116.2664005
100,17.88583821
6044444.444,336.1419131
77.75,13.08936258
2.125,0.440496816
221.25,38.5742378
332.5,43.98092189
443.75,47.11869842
555000,260.5645353
88875,180.5425649
1000000,281.9693334
2088888.889,299.9156015
6.625,1.391125415
2212.5,87.01400457
5055555.556,319.8981041
6044444.444,323.1017981
77.75,16.07418997
666250,267.9775064
8022222.222,116.7492284
44375,71.46792539
4.375,0.042051024
221250,88.38115863
1000,8.626904918
10000,46.03613444
100000,80.57781046
2088888.889,108.3002709
88.875,0.826247637
10,0.091916549
88875,12.20083154
777500,25.60427374
4066666.667,31.64840479
666.25,0.196132771
22.125,0.006564574
55.5,0.017132624
22125,5.186712342
33250,6.89179355
4.375,0.001279726
2.125,0.000565865
8022222.222,139.9106092
6662.5,0.961846424
1100,0.157264873
8.875,0.001225446
4.375,0.000626331
100,0.013868046
66.625,0.011451336
5.5,0.000693283
332500,52.87852844
6.625,0.000819722
8022222.222,290.7039764
44375,131.0112406
4.375,0.02564151
221250,209.4089948
1000,5.355312966
10000,45.26684137
100000,178.65196
2088888.889,268.3552997
88.875,0.475781064
10,0.05319889
88.875,0.032657767
5550,2.054272724
22.125,0.00825317
888750,67.3870896
3.25,0.001212771
4.375,0.001402505
5.5,0.001693311
110000,29.20809106
6.625,0.002083173
7.75,0.002540654
6044444.444,79.51729302
77.75,0.031027083
666250,63.79846251
22.125,0.008545092
888750,67.06942855
2.125,0.000838813
3325,1.233905444
3077777.778,73.9960342
4066666.667,76.2212705
4437.5,1.681932448
6044444.444,78.81316595
77750,28.50844835
4066666.667,77.43361372
5.5,0.003049522
44.375,0.02236399
2088888.889,74.8081447
10000,4.845604735
2.125,0.001474008
888.75,0.428711594
555000,64.68862162
22.125,0.006929207
3.25,0.000895634
443750,57.38515603
1000,0.365541585
888750,66.97668083
11000,3.812535763
7775,2.680171363
221.25,0.077948183
6044444.444,82.10792274
77750,21.3381042
10,0.003742564
555,0.201877833
1000,0.367359402
88875,25.18741669
100000,26.89390555
110000,28.24878179
221250,40.13164915
44375,14.24671388
55500,17.75722624
66.625,0.028953333
1100000,72.07111816
5055555.556,84.81310993
6044444.444,86.20656857
7775,3.230653965
3325,1.350272849
33.25,0.014312233
888750,70.00211399
777.5,0.33364928
8.875,0.003808919
2.125,0.000789119
6.625,0.002750145
100000,28.57581362
44375,15.6081671
1100000,69.83835753
2088888.889,74.53310902
1000,0.392434581
100,0.04122167
5055555.556,80.86937208
5550,2.153190154
7033333.333,82.63114644
1100,0.500892481
5550,2.488038105
3.25,0.001275209
332500,56.10196081
4.375,0.001488982
555000,64.07448126
66625,24.38338062
5.5,0.001826949
6.625,0.002321762
7.75,0.0029526
7033333.333,104.0831789
22.125,0.011035534
8.875,0.004674931
888.75,0.427855855
88875,31.37272386
3077777.778,94.99268183
443.75,0.228397223
66.625,0.031463881
11000,5.32753019
22125,9.969262949
5.5,0.011953095
555,1.259722948
2.125,0.005169298
44375,24.74130727
88.875,0.207162894
11,0.026254233
100000,31.50915638
888750,40.80243367
8887.5,12.10987527
888.75,1.935179249
777500,40.58045155
888.75,1.919046095
1000,2.156589918
1100000,41.25270579
3.25,0.007384044
100000,31.47603592
3325,6.305235872
555,1.243272719
221.25,0.58359985
666.25,1.459820539
8022222.222,42.04709847
44375,20.12341448
4.375,0.009602013
221250,29.04124628
1000,2.044217587
10000,11.69823225
100000,24.58571559
2088888.889,39.52743903
88.875,0.193572274
10,0.021827667
4.375,0.019700336
7033333.333,229.9330025
1100000,206.1852502
4437.5,15.86834084
1100,4.168482288
77750,115.669593
2.125,0.009767305
332.5,1.289387383
33.25,0.136590989
5.5,0.022958044
10000,12.73951056
332500,317.0236616
443750,344.5203963
3.25,0.003952478
66625,92.07193341
777500,382.3780167
4066666.667,441.840086
221.25,0.233446799
55.5,0.071717026
1100,1.357375606
8022222.222,90.78545652
44375,57.89232725
4.375,0.017794207
221250,73.13359066
1000,4.322473766
10000,30.79973393
100000,67.04153189
2088888.889,84.71328285
88.875,0.365259045
10,0.042653698
8022222.222,88.3921481
44375,58.4249465
4.375,0.026083111
221250,72.21504379
1000,5.692756062
10000,35.39729676
100000,65.92191927
2088888.889,82.51854795
88.875,0.501795007
10,0.059781898
3.25,7.206029574
7775,93.08737131
4.375,8.612344201
22125,104.0097764
1000,61.48654201
5.5,9.794424555
33250,107.5518968
7033333.333,144.3519087
2088888.889,137.5001039
88.875,27.36346178
1100000,135.4343267
100000,119.3787994
666250,131.9771519
22125,106.2570383
5055555.556,141.3122218
443.75,34.77985745
44375,113.3585196
332500,126.6155599
55500,115.1938214
2.125,2.455321721
88.875,0.00738806
88875,3.246952271
11,0.000888501
666250,6.106048316
10000,0.747596645
888750,6.618063804
1000000,6.850694451
3325,0.292030082
2.125,0.000228264
4066666.667,9.502589433
22125,88.23110716
666250,133.1497196
44.375,11.40197077
3325,78.80034908
7033333.333,154.1339742
8022222.222,154.2869367
4437.5,79.53082993
5.5,1.559299192
88875,100.8503093
1100000,140.7417525
4437.5,73.25413203
666250,138.6659965
88875,108.5758131
5550,75.77702097
8.875,0.87448437
1000000,143.6594413
6662.5,77.44660639
8887.5,79.81712385
88.875,9.014417064
2.125,0.198762601
4.375,25.19758787
777500,133.7620983
555,62.34197795
44.375,31.68904623
443750,130.3407749
555000,131.933245
6662.5,99.1467812
100,39.60111326
1000000,134.6314523
1100000,134.8620972
88.875,41.32541359
10,25.6061663
110,43.34426717
100000,118.3188068
10000,98.70906565
7033333.333,138.588119
555,63.04299943
1000000,132.112876
3325,88.60043319
33.25,31.15474963
3077777.778,146.8656422
888750,142.4712381
2212.5,125.5072645
555,116.8313286
8887.5,129.6244704
6.625,57.93876031
77750,135.8633244
221.25,115.30432
10000,130.2462748
11,71.3627169
3077777.778,144.0916044
443750,140.4317877
88.875,105.0714913
66.625,102.5155233
8887.5,128.5695175
8022222.222,144.6038695
55500,132.5595757
2212.5,122.5516657
3.25,34.0608301
5.5,49.9535124
88875,86.47369376
10000,16.19073331
3325,5.284043867
5.5,0.008881836
443.75,0.733131373
22.125,0.036563837
332500,174.925539
110,0.181197875
6044444.444,277.0479236
777500,221.5576987
3325,13.32224339
4437.5,15.89063416
888750,77.36788135
44.375,0.296536737
44375,40.17490387
332.5,1.921968183
7.75,0.051125535
666250,75.30581125
4.375,0.029427277
10000,23.47781519
110000,79.59905594
1100,1.383490055
88875,70.12441508
8887.5,10.57636867
2.125,0.003077155
44.375,0.057690036
3077777.778,185.7484621
5.5,0.006510572
6.625,0.008036006
7.75,0.009719072
3.25,0.000102662
44.375,0.000381426
88.875,0.000844093
9011111.111,25.84878878
4.375,0.000104385
443.75,0.004556906
777500,7.466440381
10,8.66E-05
5.5,9.56E-05
5550,0.059317431
8022222.222,87.45706733
44375,54.0165936
4.375,0.024706114
221250,70.31903402
1000,5.347329143
10000,30.3286496
100000,63.66370935
2088888.889,80.76026708
88.875,0.53016022
10,0.05520661
33.25,0.030449799
555,0.504360158
10,0.009248048
11000,8.193698403
6044444.444,97.23954601
2.125,0.002220019
1000000,82.80771693
332500,63.14806238
8022222.222,99.30438109
666.25,0.609108757
555,0.132256708
100,0.023933475
5055555.556,38.31796242
77.75,0.019359296
44375,5.315911765
55500,5.974406663
6044444.444,39.77485504
10000,1.918290557
7.75,0.00199226
2088888.889,29.21037276
77750,65.377356
777500,138.8714532
777.5,13.35078827
22.125,0.677763208
33.25,1.07680739
44.375,1.317883983
8887.5,35.32168018
110,3.051182076
6.625,0.201835627
443.75,9.46608556
8022222.222,198.9550158
22.125,0.076301995
5.5,0.017148444
6.625,0.020979448
9011111.111,198.5745445
3077777.778,188.5790152
443750,148.6077786
77750,75.97710345
11000,23.49520317
110000,90.29054361
3325,27.14126956
4437.5,30.04800016
888750,157.963517
44.375,0.560793714
44375,63.0486348
332.5,4.815122473
7.75,0.103465876
666250,151.147761
4.375,0.057481314
10000,40.42342435
66.625,0.070260658
11000,7.5469183
5.5,0.005859398
6.625,0.006968318
7.75,0.008042198
332500,22.2249459
66625,16.51667206
8.875,0.009143124
7033333.333,29.57146458
10,0.010296412
777500,120.5197967
443750,106.1184147
777.5,1.009030949
888750,123.4533248
3.25,0.003415754
1100000,127.8167625
33250,31.1643953
1000,1.293035173
4066666.667,153.7487507
6662.5,8.019756254
555,1.562156787
33250,53.74776109
1100,3.134918996
44.375,0.127998056
11000,24.51616018
2.125,0.005943196
6662.5,16.27875624
7033333.333,169.7375689
8.875,0.026615406
8022222.222,170.611228
44375,57.35000367
11000,43.80850828
5.5,0.08189443
443.75,5.829491049
6.625,0.099969337
8022222.222,63.46105529
2.125,0.035328071
555000,61.91963896
3077777.778,63.27614687
10,0.158202752
6.625,0.038759199
7.75,0.045132111
10,0.057377571
1000000,59.11108935
88.875,0.508314401
66625,43.07533745
7775,19.22306072
3077777.778,60.74805485
22125,30.86115466
555,2.988203759
7033333.333,62.35447576
110000,60.42353416
666.25,12.01618261
33.25,0.758871965
77.75,2.067363054
5055555.556,61.66996291
88.875,2.231270239
8.875,0.205065947
1000,16.27920731
2212.5,26.46062483
10000,34.0996156
7.75,0.109666875
332.5,4.478273139
6044444.444,61.97580207
77750,55.55978909
1100,10.04238406
8022222.222,62.13268775
3325,19.39641234
2.125,0.028723288
5550,25.9193259
7033333.333,62.47853358
110000,59.68748638
666.25,10.87100654
33.25,0.690383626
77.75,1.719223903
5055555.556,61.87811491
88.875,1.911320236
8.875,0.187566573
1000,14.50683518
2212.5,23.75572917
7033333.333,62.6490414
110000,56.99434061
666.25,7.269235793
33.25,0.462885007
77.75,1.096258127
5055555.556,62.15349461
88.875,1.227375985
8.875,0.11212687
1000,9.905066045
2212.5,16.43611176
44.375,0.028714454
777.5,0.523039956
2.125,0.001453459
1100000,223.3733087
7775,4.909758386
888750,201.2152405
5055555.556,300.1446488
9011111.111,307.4104538
1000,0.670716025
7033333.333,303.5729035
6.625,0.105183556
443750,186.523186
11000,83.28343463
888750,194.3194923
3077777.778,211.0538751
110000,159.6260221
555,8.524247667
2.125,0.036080047
77750,148.591077
4.375,0.070352936
555,40.01994657
666.25,43.16350698
8.875,1.398999394
888750,88.07606886
443750,85.97083538
4066666.667,92.51345165
2088888.889,90.21068873
2.125,0.336046125
4437.5,65.97066159
7033333.333,94.01404809
555,41.09637212
5.5,0.846568684
10000,71.30308297
6044444.444,93.2698955
77.75,10.79284631
888.75,48.72696871
33.25,5.134256207
100000,80.05294156
10,1.609197758
2212.5,60.21858344
8022222.222,25.19707109
44375,16.46501353
4.375,0.0060219
221250,20.3558208
1000,1.433203053
10000,9.277460955
100000,19.1908591
2088888.889,22.37093373
88.875,0.133030676
10,0.01544776
1000000,63.0143782
100000,44.81307849
11000,28.38346582
100,0.873206958
6044444.444,76.47174583
77.75,0.683033096
5.5,0.046224032
555000,59.05273494
33.25,0.291779101
22125,33.27362787
221250,147.9485826
44375,34.87851273
55500,42.72227702
888.75,0.758888004
4437.5,3.901636103
11,0.00832403
1100000,352.9993331
10000,8.638544867
33.25,0.028857017
332500,206.9894431
8022222.222,171.4565846
44375,128.7161853
4.375,0.073057008
221250,148.8181055
1000,17.61136543
10000,99.85616224
100000,138.6827489
2088888.889,163.6105995
88.875,1.68028571
10,0.161721845
11,0.457866786
44375,66.74313854
2.125,0.094930384
3.25,0.146504725
1100,25.42586233
9011111.111,81.23366928
332.5,10.9766462
7775,51.28414971
66.625,2.393421777
4437.5,44.52990632
8022222.222,79.97267269
44375,44.85361194
4.375,0.025921744
221250,54.02524806
1000,5.530223553
10000,29.36292262
100000,49.35290177
2088888.889,73.19290713
88.875,0.540355763
10,0.055812677
8.875,0.100614916
3325,20.98431931
88875,103.8872391
10,0.114194768
110000,106.7498695
6662.5,33.840392
332.5,3.541535986
100,1.103154102
8887.5,40.93847324
55.5,0.587880006
332500,20.16083776
2088888.889,24.56785054
555,0.219522238
77750,13.44279643
666.25,0.263034445
66.625,0.027522335
666250,21.89441259
777500,22.27645742
2.125,0.000737145
88.875,0.036870355
3077777.778,71.9326517
5550,28.21918559
443.75,5.782648464
8.875,0.124951272
888750,62.21572436
44375,45.870029
3325,22.45495996
1100,10.74886772
11,0.149343903
88875,48.80079497
6662.5,40.00711969
2088888.889,97.5438716
33250,64.74190252
55.5,1.056839378
110000,81.39719717
77.75,1.437544247
332500,91.29496065
22.125,0.440391275
3.25,0.064062809
4.375,0.085700438
6044444.444,1480.520991
8887.5,2.311091573
9011111.111,1562.105684
100000,26.73782619
100,0.028078832
10,0.002662648
3077777.778,928.9024753
33250,8.925869941
666.25,0.176209864
332500,88.44578393
77750,60.1955199
555000,62.94458309
33250,56.17926019
55.5,0.620002502
33.25,0.364763706
6662.5,37.35868133
3.25,0.038796244
110000,61.04653145
10000,43.56479461
44375,57.9722216
221250,49.91054344
44375,43.12942359
1100000,61.38773187
7775,35.63780615
2212.5,23.7247215
666.25,11.7410717
4.375,0.098603867
33.25,0.760278708
2.125,0.048637789
44.375,1.028051227
332500,133.2891343
5.5,2.406465665
2.125,1.122025704
66.625,14.31591516
11,4.462452832
7775,81.57050403
6044444.444,162.4232337
8.875,3.746857334
888.75,47.66858445
888750,147.5320596
6.625,0.012337507
443750,53.18147824
11000,13.72819882
22125,21.76389597
2212.5,3.497764157
221250,47.89737262
4.375,0.008348952
33.25,0.058440317
443.75,0.77128114
100,0.172053219
8887.5,120.6679689
4066666.667,177.6060004
4.375,1.467021353
100000,151.0217803
777500,165.7327208
888750,166.1818478
88.875,22.14818249
332.5,44.53760425
6.625,2.191136442
443750,164.5796279
221.25,50.14192066
66.625,24.11216439
2.125,1.580875088
5550,72.62878616
2212.5,68.95416687
100000,79.2875601
3.25,2.225231017
443750,80.12205882
88.875,29.5120253
22.125,11.53303159
3077777.778,107.5134455
5550,4.812100068
443.75,0.413154853
8.875,0.007661968
888750,93.5256478
44375,29.70855255
3325,3.045507855
1100,1.036713867
11,0.008943281
88875,47.34690856
2088888.889,63.11479981
33.25,0.031387528
6.625,0.006100989
888.75,0.873425847
33250,23.60309913
77750,39.47715279
777500,62.30798258
110,0.104829159
1000000,62.8644098
2.125,0.002011857
332.5,0.099363792
1100,0.392167606
5550,1.94825675
6662.5,2.34802876
3.25,0.000932485
4.375,0.001393981
11000,3.729036868
5.5,0.001765944
33250,10.00370722
33.25,0.010245457
88875,61.78209772
666250,71.7841469
5.5,0.25037556
221.25,9.580074786
2.125,0.092397341
443.75,13.99701976
1000,22.69996388
555,15.81392966
5550,38.12193571
1100,23.98347281
8022222.222,160.252931
44375,100.6410203
4.375,0.073386582
221250,124.8280219
1000,14.88497857
10000,68.35685419
100000,114.1088477
2088888.889,151.8443994
88.875,1.423219377
10,0.16801975
332.5,3.172034411
55.5,0.580526831
1100,10.65656911
8887.5,53.87631607
88.875,0.911592047
4.375,0.045653635
3325,27.38399562
888.75,8.838041382
77750,103.8687348
9011111.111,152.8275225
6.625,0.46366825
110,6.17766647
666250,48.25647339
221250,45.90232477
5550,34.08043279
1100,22.62388293
10000,37.28748744
2.125,0.143094786
1000000,48.87529609
5055555.556,56.90308812
10000,25.96291621
3.25,0.022295834
77.75,0.506358346
11,0.070714935
5.5,0.037102818
888.75,5.064688228
1100000,84.84196915
110,0.679432387
6.625,0.043692039
4066666.667,87.93480129
10,0.123308516
5055555.556,78.2415463
3325,21.49644934
332.5,3.898897358
88875,55.16786377
44375,49.42357971
443750,66.75799529
66625,53.07948613
1100,9.793084122
100,1.148107337
110,0.587612686
555,2.776567486
332500,66.32076073
10,0.057208244
10000,27.53174701
6044444.444,80.04703521
11000,28.97303017
66625,52.09905946
22125,39.06388213
33250,44.31968774
10000,2.441670612
8.875,0.00212931
4437.5,1.05266951
8022222.222,37.76607415
66.625,0.01727204
88875,13.85285605
44375,8.655572781
3077777.778,37.09845359
88.875,0.021643471
666250,31.35257377
110,0.164588013
88875,53.58606848
88.875,0.137509817
3.25,0.005604686
33.25,0.050846464
8887.5,10.70767985
2088888.889,133.0871302
332.5,0.472825842
3325,4.611864931
33250,28.43771305
1000,0.174204023
6044444.444,613.022366
7.75,0.000628223
3.25,0.000102684
77750,13.49332588
33.25,0.005476502
22125,3.916844249
55.5,0.009333148
777500,184.6111558
443.75,0.075587225
77750,67.75539164
3.25,0.00461654
8887.5,11.4797783
4.375,0.006058475
55.5,0.076253751
2212.5,3.172620939
5.5,0.007427436
555000,154.1493032
55500,52.38594264
4066666.667,190.5048217
77.75,0.107718018
8887.5,11.16898914
4.375,0.006402566
5.5,0.007603199
66625,59.33535699
221250,121.6133526
777.5,1.066932363
2.125,0.003035557
7.75,0.009770676
9011111.111,194.2202703
100000,71.33152034
666250,104.7436488
22125,34.41903339
4066666.667,112.4887055
443.75,1.344404907
44375,52.95866171
332500,91.4300181
443750,98.32684785
2.125,0.007665574
22.125,0.069485463
88875,52.45026627
10000,12.05617761
3325,4.391990647
5.5,0.00800512
443.75,0.657429751
22.125,0.032736315
332500,117.8887257
110,0.159724825
6044444.444,268.7560064
777500,184.4556377
6.625,0.001668918
33.25,0.008037338
4066666.667,277.2259492
443.75,0.12026857
66.625,0.016186375
7775,2.113240032
11000,2.991405762
443750,124.1974449
3.25,0.000860266
666250,168.2037887
77750,45.71338586
555,18.50689185
443750,51.43759386
11,1.23822642
2.125,0.209341063
44.375,4.122714125
6.625,0.815316862
9011111.111,54.70860181
8887.5,36.07722887
22125,41.10617725
33250,13.77884329
443.75,0.180188759
2088888.889,475.8147865
555000,241.5697247
2.125,0.000626072
8887.5,3.737684868
888750,348.2030852
7.75,0.003082455
110,0.047769169
5550,2.31990854
4066666.667,119.7238479
8.875,0.106993702
221250,88.75864485
7033333.333,122.0303492
100000,79.76562742
66625,74.97811826
6662.5,37.8022448
77750,76.88102823
2212.5,19.04784208
100,1.161718529
888750,210.5094622
4.375,1.222292641
8.875,1.928536436
4437.5,58.58561422
10,2.056688406
555,31.33428463
11,2.190362454
66625,149.4397175
22.125,4.680575154
33.25,7.21831332
110,0.398886762
8887.5,23.52761366
33.25,0.113954462
1100000,237.8827856
332500,197.2389651
1000,3.300617044
4437.5,13.23567446
100000,134.290876
88.875,0.317273045
3.25,0.01076643
44375,52.22347438
1000000,376.8380953
1100000,381.0131377
443.75,0.508723875
3325,4.09091169
4.375,0.005409183
33.25,0.044353413
6044444.444,452.8231538
2.125,0.002301226
9011111.111,453.9187928
4066666.667,40.12787524
33.25,2.859475635
888750,40.09960666
2.125,0.188042684
5055555.556,40.35593127
6044444.444,40.52647387
221250,39.87768084
3325,35.74046969
7033333.333,40.61511062
666.25,26.15318202
3325,11.13806199
4437.5,14.32086576
888750,130.2574765
44.375,0.165555421
44375,72.50576734
332.5,1.1667856
7.75,0.029692466
666250,127.3871468
4.375,0.017733735
10000,28.76494064
666.25,87.51574309
3325,96.08078014
1000000,100.0889756
77750,102.1944046
110,69.71331165
3077777.778,103.4741404
7775,97.09883966
6044444.444,104.1659281
2.125,31.94996977
11,38.79451657
8022222.222,179.4317489
44375,107.9362497
4.375,0.056606662
221250,139.3574537
1000,11.5860375
10000,60.83903879
100000,126.730154
2088888.889,166.741207
88.875,1.157643618
10,0.130977225
221.25,13.83691842
10000,72.9264093
7775,68.93392779
443.75,23.35049003
666.25,30.12676633
443750,129.7819899
55.5,4.575641053
55500,103.5759236
3325,55.93763782
7.75,0.644887002
8022222.222,145.587235
44375,70.05910763
4.375,0.038011111
221250,109.2806074
1000,7.560369676
10000,38.73971831
100000,89.23837662
2088888.889,136.7131299
88.875,0.711090041
10,0.08213809
1000000,127.8009568
555,61.57652346
10000,118.8054825
22.125,4.70010866
777500,127.8883602
6.625,1.461997514
100000,126.7056129
2212.5,94.27265368
332500,127.1603495
443750,127.4738312
33.25,0.085190058
555,1.421993321
10,0.025551318
11000,22.9235832
6044444.444,216.5050221
2.125,0.004536235
1000000,185.5944654
332500,154.9621508
8022222.222,218.6456702
666.25,1.711199411
7033333.333,90.92409108
110000,67.41765026
666.25,2.688832315
33.25,0.140313997
77.75,0.320953383
5055555.556,89.82609101
2.125,0.00941057
10,0.03976507
1000,4.072096547
2212.5,8.793039211
3325,15.0204955
4437.5,18.90251833
888750,84.97456463
44.375,0.272363875
44375,58.46653898
332.5,1.831169274
7.75,0.046726965
666250,84.06878818
4.375,0.024793204
10000,31.65450281
88.875,1.096342732
100000,68.89939783
5550,43.43720712
6662.5,46.19401149
555000,75.99966876
666250,76.456791
777500,76.91683796
4.375,0.052452612
11000,51.93340914
8.875,0.109193577
4066666.667,182.8224566
888750,177.0741531
1100000,177.6565201
110,20.98069212
4.375,0.884600932
1000,99.9349105
666.25,83.12876165
33250,157.7322707
8022222.222,185.6535222
8887.5,144.484859
888.75,20.63756972
8022222.222,63.16135978
888750,47.88708243
666.25,17.89784566
8.875,0.442348766
4066666.667,59.76056796
77750,38.55258595
666250,46.35589943
33.25,1.653264345
7775,34.37694835
33.25,2.707358834
777.5,36.27468889
100,8.36397608
33250,100.7818327
110,8.564653602
4437.5,66.59170148
555000,138.4080611
8.875,0.84021095
332.5,18.12771499
443.75,24.21014057
5.5,1.255881249
2212.5,73.10182692
55500,114.1862176
555000,141.9135563
3077777.778,157.477776
555,46.26353681
77750,118.675523
55.5,10.81465289
2.125,0.544680569
3.25,0.790671658
44375,81.64000292
555,6.117303058
22125,66.7027201
100000,97.32148173
1000,10.45062577
8.875,0.100154705
22.125,0.241938601
2.125,0.023086051
555000,116.8239424
3325,26.48324905
1000000,95.12804554
9011111.111,109.3646564
33250,61.39043407
4.375,0.031499101
4437.5,22.42497334
110,0.742524004
7033333.333,108.5099503
5.5,0.039347622
5055555.556,106.6112656
6.625,0.0470331
4.375,2.285503766
2212.5,25.67246713
44.375,10.34904659
5550,28.14131458
5055555.556,42.75526935
66625,30.50094418
100,13.60273755
8022222.222,42.78013836
555000,33.00441161
22.125,7.486817175
8022222.222,134.910128
44375,68.97951488
4.375,0.019003491
221250,105.5858925
1000,3.746609364
10000,27.48597167
100000,91.70366083
2088888.889,123.86282
88.875,0.297899713
10,0.041736887
555,0.340667634
6044444.444,130.6134674
66625,33.02203812
2.125,0.000498992
5550,3.318898779
5.5,0.002898697
2088888.889,117.5927734
88.875,0.052483779
555000,87.84859328
3.25,0.001115165
7775,2.88003769
666.25,0.255547076
10,0.00396462
9011111.111,223.6770684
888750,161.6800266
1000000,167.9425451
1100000,172.4921639
2088888.889,193.0747362
3077777.778,202.2442026
55.5,0.020049414
11000,11.45982148
100000,91.74914141
33250,34.78153126
888.75,0.93752155
88.875,0.095969399
5055555.556,472.9408751
5550,5.820033772
555,0.582722606
5.5,0.006325745
777500,336.9874727
11,30.2330791
3325,79.18818119
6044444.444,109.3116909
8.875,27.69576052
3077777.778,109.3915928
110,50.57519556
77750,93.99453747
332.5,57.8075609
443.75,60.49101876
555,62.80792972
1000000,110.9632286
66625,104.7182423
8887.5,89.02818323
5.5,33.21726649
332.5,66.60593028
666.25,71.06602163
88.875,55.67105462
44375,100.9189164
3.25,26.80328918
443750,110.2593876
666250,90.39650235
